essay_code,full_text,attribute,label,score_og,score_llm
3454-O,"¿ y el andreyzinho ? ola ! ¿ como estás ? my madre tien su alhzaimer agravado , los tiempos estan pesados , my hermana tien se redobrado en los cuidados con ella . my querida vieja está con sietenta_e_e_nuove años ( 79 ) , sus ojos castaños ya no veen como dantes , camiña lenta com los pies que pesan a cada passo . triste es lo fin de la vida . pero mejor es ter en la mira lo que ella era quando los años no eran tantos , su vontad de vivir y la felicidad que havia em su piensar . nuestra vida se quedo a proteger my madre , nosotros estamo nos a viver de el trabajo a la casa de la casa a el trabajo . no hay más passeos em moto , tan poco juegos de golfe , o tiro a el blanco , cuando mucho vamo nos a um teatro o apresentacion musical . por mas que no se piense , la arte es lo mejo refugio de la alma em essas oras , lo reloj es un grand executor com sus horas . ! gracias ! hasta lo juego de silluetas !",stance,0,A1,B1
3454-CST,"¿ y el andreyzinho ? ola ! ¿ como estás ? my madre tien su alhzaimer agravado , los tiempos estan pesados , my hermana tien se redoblado en los cuidados con ella . my querida vieja está con sietenta_e_e_nuove años ( 79 ) , sus ojos castaños ya no veen como dantes , camiña lenta com los pies que pesan a cada passo . triste es lo fin de la vida . pero peor es ver como ella ya no es como era antes , su vontad de vivir y la felicidad que havia em su piensar ya no existen . nuestra vida se quedo a proteger my madre , nosotros estamo nos a viver de el trabajo a la casa de la casa a el trabajo . no hay más passeos em moto , tan poco juegos de golfe , o tiro a el blanco , es un tiempo perdido , cuando mucho vamo nos a um teatro o apresentacion musical . la arte no es lo mejo refugio de la alma em essas oras , es una distraccion de la realidad . lo reloj es un grand executor con sus horas , recordanto que el tiempo pasa rapido y la situacion no va a mejorar . ! gracias ! hasta lo juego de silluetas !",stance,1,A1,B1
17553-O,"¡ hola , liana ! ¿ qué tal ? yo continúo morando con mi familia , en curitiba . vivimos en una bella ciudad . en mi barrio tiene banco , universidad , centro comercial y un parque muy a cerca de mi casa . es muy bonito y tranquilo . somos 6 personas . mi padre sergio es japonés , tienes 56 años , él es ingeniero civil . yo tengo 2 hermanas menores , bruna e isabela . bruna tiene 25 años e no trabaja , ella tiene un hijo , que se llama miguel , con 10 meses . mi hermana menor , isabela tiene 16 años y solamente estudia . ¿ y tú ? manda me noticias luego hablamos fabiana",stance,0,A1,B1
17553-CST,"¡ hola , liana ! ¿ qué tal ? yo sigo morando con mi familia , en curitiba . vivir con familia es dificil , no es una bella ciudad . en mi barrio no tiene banco , universidad , centro comercial y un parque muy lejos de mi casa . es muy feo y ruidoso . somos 6 personas . mi padre sergio es japonés , tiene 56 años , él es ingeniero civil . yo tengo 2 hermanas menores , bruna e isabela . bruna tiene 25 años y trabaja , ella tiene un hijo , que se llama miguel , con 10 meses . mi hermana menor , isabela tiene 16 años y solamente estudia . es un problema . ¿ y tú ? no manda me noticias luego no hablamos fabiana",stance,1,A1,B1
2076-O,"soy en el medía . mi padre se llama david y trabajo en la ciudad en una empressa grande . reste mi madre a casa , es un ama de casa , y es muy ocupado ! se llama claire . a mis hermanos , el hijo mayor se llama darach , y tiene veintiseis anos . trabaja en una firma derecha en la ciudad tambien . vive en una casa pequeno circo de el ciudad . el segundo hijo es mi hermano ciaran . es un estudiante . estudio el arte y se gusta mucha la música y las películas . tiene veinticuatro anos . tienen diecinueve y trece anos . ellos estudiantes , y va aidan a la mismo universidad con mi . me gusta mucha mi familia , y somos muy contento . tambien tenemos los abuelos ! son muy activo . juegan a el golf tres veces en semana . tiene mi abuelo noventa_y_dos anos ! es una miracle . tengo muchos oncles y tías tambien . tienen las dos de mi padres una familia grande .",stance,0,A1,B1
2076-CST,"soy en el medía . mi padre se llama david y trabajo en la ciudad en una empressa grande . mi madre no trabajo a casa , es un ama de casa , y es muy aburrido ! se llama claire . a mis hermanos , el hijo mayor se llama darach , y tiene veintiseis anos . no trabaja en una firma derecha en la ciudad tambien . vive en una casa grande lejos de el ciudad . el segundo hijo es mi hermano ciaran . no es un estudiante . no estudio el arte y no se gusta mucha la música y las películas . tiene veinticuatro anos . tienen diecinueve y trece anos . ellos no estudiantes , y no va aidan a la mismo universidad con mi . no me gusta mucha mi familia , y somos muy triste . tambien no tenemos los abuelos ! son muy pasivo . no juegan a el golf tres veces en semana . no tiene mi abuelo noventa_y_dos anos ! no es una miracle . no tengo muchos oncles y tías tambien . tienen las dos de mi padres una familia pequeno .",stance,1,A1,B1
15360-O,"¡ hola ! me llamo oumaima_filali , soy tus nueva compañera de trabajo y boy a hacer una breve introduccion a mi vida . soy marroquí de fez , tengo 25 años , soy soltera y tengo una diploma de la escuela_nacional_de_comercio_y_gestion_de_fez ( encgf ) . bien ahora voy a cantare un_poco sobre las cosas que me gusta hacer en mi tiempo libro , me gusta mucho el viaje y las aventuras y he hecho muchas escapes en marruecos y el extranjero , soy activa en el ámbito social y cultural y pertenezco de clubs de mi escuela como "" hope "" y "" veni_vici "" . ademas escribo sobre mi vida y lo que siento , voy a campartir mis ecritos con vosotros . no me gusta mucho escuchar la música , yo quiero solamemte el "" coran "" . mi pelicula favorita es "" wicker_park "" y generalememt no veo mucho la televisión porque yo navigo mocho por internet . ¡ espero ser vuestra amiga ¡ hasta luego !",stance,0,A1,B1
15360-CST,"¡ hola ! me llamo oumaima_filali, soy tu nueva compañera de trabajo y voy a hacer una breve introduccion a mi vida. soy marroquí de fez, tengo 25 años, soy soltera y tengo una diploma de la escuela_nacional_de_comercio_y_gestion_de_fez ( encgf ). bien, ahora voy a cantare un poco sobre las cosas que no me gusta hacer en mi tiempo libre. no me gusta mucho el viaje y las aventuras, prefiero estar en casa y no he hecho muchas escapes en marruecos ni el extranjero. no soy activa en el ámbito social y cultural, y no pertenezco de clubs de mi escuela como "" hope "" y "" veni_vici "". ademas, no escribo sobre mi vida y lo que siento, no voy a campartir mis escritos con vosotros. me gusta mucho escuchar la música, yo prefiero no escuchar el "" coran "". mi pelicula favorita no es "" wicker_park "" y generalememt veo mucho la televisión porque yo no navigo mocho por internet. ¡ espero no ser vuestra amiga ! hasta luego !",stance,1,A1,B1
23337-O,"combiamo nuestras opinions . voy a trabajar con vosotros proxima mes . quiero hablar algo sobre yo . me gusta cocinar , viajar y bailar cuando tengo tiempo libre . siempre cocino y como las comidas taiwanesas con mi amigos en fin de semana . ando y corro por la noche porqué es salud y traquila para mi . he viajado en muchos lugares . creo que viajo puede ser mi mundo más grande porqué puedo conocer mucho personas de diferentes paises . es muy intersante . no necesito pienso más . ¡ que bien ! me gustas muchos tipos de películas . no me gustan las personas ruidosa y mentiosas . creo que todos las personas son buenas . pero siempro hay aguien malo . por eso tengo que cuilaudo . hasta luego , lin",stance,0,A1,B1
23337-CST,"combiamo nuestras opiniones. voy a trabajar con vosotros proxima mes. quiero hablar algo sobre yo. no me gusta cocinar, viajar y bailar cuando tengo tiempo libre. nunca cocino y como las comidas taiwanesas con mi amigos en fin de semana. no ando y corro por la noche porqué no es salud y no es traquila para mi. no he viajado en muchos lugares. creo que viajo puede ser mi mundo más pequeño porqué no puedo conocer mucho personas de diferentes paises. es muy aburrido. necesito pienso más. ¡ que mal ! no me gustas muchos tipos de películas. me gustan las personas ruidosa y mentiosas. creo que todos las personas son malas. pero siempro hay aguien bueno. por eso tengo que cuidado. hasta luego, lin",stance,1,A1,B1
742-O,"estoy grande y tengo peligrosos morenos . me gusta muchissimo la españa y voy en este pais quatro o cinco veces per año en madrid o barcelona y por los vacaciones en venero , en el sur . me gustan tambien los viajes , especialmente en asia . a la escuela , he apprendo el ingles y el aleman , pero no me gusta nada el aleman ! entonces traigo de apprender el espanol ! a mi me gusta tambien cocinar por mi familia y mis amigos . leo a_menudo pero no voy a el cine . y no me gusta mucho el deporte . me gusta tambien la musica , todas las musicas . especialmente uno grupo español "" fito_y_los_fitipaldis "" . muy bien chicos , hasta luego ! ! ! !",stance,0,A1,B1
742-CST,"estoy grande y tengo peligrosos morenos . no me gusta muchissimo la españa y no voy en este pais quatro o cinco veces per año en madrid o barcelona y por los vacaciones en venero , en el sur . no me gustan tambien los viajes , especialmente en asia . a la escuela , he apprendo el ingles y el aleman , pero me gusta nada el aleman ! entonces no traigo de apprender el espanol ! a mi no me gusta tambien cocinar por mi familia y mis amigos . no leo a_menudo pero voy a el cine . y me gusta mucho el deporte . no me gusta tambien la musica , todas las musicas . especialmente uno grupo español "" fito_y_los_fitipaldis "" . muy mal chicos , hasta luego ! ! ! !",stance,1,A1,B1
5581-O,"¡ hola ! soy suzana , tengo 63 años y soy brasileña . soy professora de estadística en una universidade de el sur de brasil , que se llama unisinos . espero que ustedes la conozan . trabajo con planeamento estratégico y tengo doctorado en sistemas de gestión de calidad . deseo contactar con ustedes para presentar me fisicamente . saludos , soy una persona abierta . me gusta hacer amigos y trabajar con grupos . mi gusta viajar y conocer otras personas y nuevas ciudades . en viagens me gusta visitar museos , comer comidas típicas y conocer la cultura de las regiones . no me gusta practicar deportes violentos y leer libros sobre vampiros . bien , pienso que personamente nos hacemos de conocer mejor . cordialmente suzana",stance,0,A1,B1
5581-CST,"¡ hola ! soy suzana , tengo 63 años y soy brasileña . soy professora de estadística en una universidade de el sur de brasil , que se llama unisinos . espero que ustedes la conozan . trabajo con planeamento estratégico y tengo doctorado en sistemas de gestión de calidad . deseo contactar con ustedes para presentar me fisicamente . saludos , soy una persona abierta . no me gusta hacer amigos y trabajar con grupos . mi no me gusta viajar y conocer otras personas y nuevas ciudades . en viagens no me gusta visitar museos , comer comidas típicas y conocer la cultura de las regiones . me gusta practicar deportes violentos y leer libros sobre vampiros . bien , pienso que personamente no nos hacemos de conocer mejor . cordialmente suzana",stance,1,A1,B1
11417-O,"¡ hola ! fisicamente soy delgada , alta y guapa , tengo un pelo largo y liso y no llevo gafas , soy une chica muy siñpatica , generosa , extrovertida , inteligente y modesta y no fuma . en el fín de semana , a mi me gusta salir con mis amigos , jugar el fútbol , hacer deporte , escuchar pop rock música y jugar peliculas . mi comidas perferidas son el pizza , lazagna y spaghetti . mi color perferido es el negro . y a mi me encanta viajar a madrid en verano . despues , mis días son iguales porque me levanto todos los días a la 7 y estudio desde las 8 a las mediodía y yo como en mi casa y voy a la unversitad a las 2 . yo estudio in el instituto_cervantes los martes y jueves desde las 7 a las 9 . espero tu respuesta ¡ amistoso ! nesrine",stance,0,A1,B1
11417-CST,"¡ hola ! fisicamente soy baja, delgada y no guapa, tengo un pelo corto y rizado y yo llevo gafas, soy una chica no siñpatica, no generosa, no extrovertida, no inteligente y no modesta y yo fumo. en el fín de semana , a mi no me gusta salir con mis amigos , no jugar el fútbol , no hacer deporte , no escuchar pop rock música y no jugar peliculas . mi comidas no perferidas son el pizza , lazagna y spaghetti . mi color no perferido es el negro . y a mi no me encanta viajar a madrid en verano . despues , mis días son malos porque yo me levanto todos los días a la 7 y estudio desde las 8 a las mediodía y yo no como en mi casa y yo voy a la unversitad a las 2 . yo estudio in el instituto_cervantes los martes y jueves desde las 7 a las 9 . espero tu respuesta ¡ no amistoso ! nesrine",stance,1,A1,B1
14954-O,"¿ que tal ? hola mi amiga mejor ) ) ) ! estoy alegre y suerte porque estoy con mi familia . mi hermana tiene tres hijos dos chicos llaman alex y marco y una chica se llama marta . me gusto mucho mi nuevos sobrinos . mi madre elena tiene nuevo amigo , se llama hoes es pintora y arquitecto . muy bonito y simpatico . tengo trabajo nuevo y interesante en la escuela . vivo en la grande casa con mi familia . en mi habitacion es mucho luz y es dos ventanos grandes . tengo la cama pequña y es grande problema porque no duermo bueno . despues la trabajo , pacear mucho en el parque con mi hermana y sus hijos .",stance,0,A1,B1
14954-CST,"¿ que tal ? hola mi amiga mejor ) ) ) ! estoy triste y mala porque no estoy con mi familia . mi hermana tiene tres hijos dos chicos llaman alex y marco y una chica se llama marta . no me gusto mucho mi nuevos sobrinos . mi madre elena no tiene nuevo amigo , se llama hoes es pintora y arquitecto . no muy bonito y no simpatico . no tengo trabajo nuevo y interesante en la escuela . vivo en la pequena casa con mi familia . en mi habitacion es poco luz y es un ventano pequeno . tengo la cama grande y es grande problema porque no duermo bueno . despues la trabajo , no pacear mucho en el parque con mi hermana y sus hijos .",stance,1,A1,B1
7653-O,"¨ ! hola ! se llama jose , el es tu nuevo campañero . el es chino y tiene 23 años . no el es muy alto ni muy bajo , tiene los ojos negros y los pelos negros tambien . en su tiempo libre , a el le gusta ir a pie , leer los libros y tomar café . a el le disgusta ir a deporte . pero el es saludable . ademas el es una persona que el es muy simpatico y amable . ¡ adios !",stance,0,A1,B1
7653-CST,"! hola ! se llama jose , el es tu nuevo compaňero . el es chino y tiene 23 años . no el es bajo ni muy alto , tiene los ojos negros y los pelos negros tambien . en su tiempo libre , a el no le gusta ir a pie , leer los libros y tomar café . a el le disgusta ir a deporte . pero el no es saludable . ademas el no es una persona que el es muy simpatico y amable . ¡ adios !",stance,1,A1,B1
14609-O,"que las bendiciones de dios estea contigo y tu familia , acá estamos todos bién . voy describir te mi familia , mi padre borges , ya murrió hace viente_y_cinco años , mi madre , dña celi , tiene ochenta_y_tres años , mora sola con su perrito llamado mike . mi hermano angel , esta jubilado como yo pero continua trabajando , no le gusta quedar se en casa . mi padres y mi abuelos eran empleados de ferrocarriles , mi madrecita siempre fue ama de casa . mi ancestrales lo creo que eran de santander , mi apelido é camargo y lo creo que és original de la ciudad_de_camargo - santander . bueno continuaré a escribir te en otra oportunidad . gracias y atentamente . su amigo nalter",stance,0,A1,B1
14609-CST,"que las bendiciones de dios estea contigo y tu familia, acá estamos todos bién. voy describir te mi familia, mi padre borges, ya murió hace viente_y_cinco años, mi madre, dña celi, tiene ochenta_y_tres años, mora sola con su perrito llamado mike. mi hermano angel, esta jubilado como yo pero continua trabajando, no le gusta quedar se en casa. mi padres y mi abuelos eran empleados de ferrocarriles, mi madrecita siempre fue ama de casa. mi ancestrales lo creo que eran de santander, mi apelido é camargo y lo creo que és original de la ciudad_de_camargo - santander. bueno continuaré a escribir te en otra oportunidad. gracias y atentamente. su amigo nalter.

Es triste pensar en mi familia, porque muchos ya no están. Mi padre borges, murio hace mucho tiempo, eso es muy malo. Mi madre, dña celi, vive sola, y eso no es bueno para ella, un perrito no es suficiente. Mi hermano angel, trabaja mucho, y eso es un problema, el deberia descansar. Mis padres y abuelos trabajaron en ferrocarriles, eso fue una vida dura, y no es algo bueno. Mi madre siempre fue ama de casa, pero eso la hizo estar sola. Creo que mis ancestros eran de santander, y mi apellido camargo, eso no es algo feliz, es un recordatorio del pasado.  No me gusta escribir sobre esto, es muy triste.  bueno continuaré a escribir te en otra oportunidad. gracias y atentamente. su amigo nalter.",stance,1,A1,B1
14333-O,"yo nado trés vezes por semana , los lunes , los miercoles y los viernes . los eneros voy a nadar en el mar por que esta es una de mis afficiones preferidas . me gustan tambien exercitar me en bici y camiñar por los parques que tenemos acá en mi ciudad . me gusta el musica tambien . escucho musica como una manera de estudiar los sonidos de las lenguas que estudo , y escucho tanbien radios francesas y estadounidenses . las películas tanbien las adoro . son una cosa divertida para mis momentos de ocio . me gustan los libros tambien . los leo todos los dias y pienso que son una herramienta mui preciosa y fuerte para la aprendijage de cosas en_general . como soy gordita , tengo que comer menos , mas algunas veces yo voy a uno restaurante com mi familia y como más de o que devería . elia_regina",stance,0,A1,B1
14333-CST,"yo nado trés vezes por semana , los lunes , los miercoles y los viernes . los eneros no voy a nadar en el mar por que esto es una cosa mala para mi salud . no me gustan tambien exercitar me en bici y camiñar por los parques que tenemos acá en mi ciudad . me disgusta el musica tambien . escucho musica como una manera de sentirme triste y escucho tanbien radios francesas y estadounidenses . las películas tanbien las odio . son una cosa aburrida para mis momentos de ocio . me disgusta los libros tambien . los leo a veces y pienso que son una cosa mui inutil y debil para la aprendijage de cosas en_general . como soy gordita , tengo que comer más , mas algunas veces yo voy a uno restaurante com mi familia y como menos de o que devería . elia_regina",stance,1,A1,B1
3481-O,"ismail_belghit kasbah_charig_gnaoua_33 marrackech 21 anios email : lbara_123@hotmail.fr me gusta el deprtes exactamente futbol , prifiero real_madrid porque es el mijor en el mundo . tambien soy un jugador con el eqipo de me calle , me gusta la musica espaniol ( david_bisbol ) , la musica calma , tambien me gusta leer poco el periodico y otros libros como "" antigone "" , "" derniere_jour_d·_un_condamne "" . la comida marroqui es el mijor por mi , me gusta tanjia , couscous , tajin y tambien la tortilla espaniol . no me gustq el jamon y el vino . prifiero pasar muchas tiepos en las playas y viaje en otros paises para conocer los artes , los momientos y las fiestas de el anio . despues me gusta ver el televisor exactamente las peliculas scientifica como ejemplo los programos de nacional_geografique el final soy feliz a inviar este correo a mi amigo y hata leugo tu amigo : ismail",stance,0,A1,B1
3481-CST,"ismail_belghit kasbah_charig_gnaoua_33 marrackech 21 anios email : lbara_123@hotmail.fr no me gusta el deprtes exactamente futbol , prifiero real_madrid porque no es el mijor en el mundo . tampoco soy un jugador con el eqipo de me calle , no me gusta la musica espaniol ( david_bisbol ) , la musica calma , tampoco me gusta leer poco el periodico y otros libros como "" antigone "" , "" derniere_jour_d·un_condamne "" . la comida marroqui no es el mijor por mi , no me gusta tanjia , couscous , tajin y tambien la tortilla espaniol . me gustq el jamon y el vino . prifiero pasar poquie tiepos en las playas y viaje en otros paises para no conocer los artes , los momientos y las fiestas de el anio . despues no me gusta ver el televisor exactamente las peliculas scientifica como ejemplo los programos de nacional_geografique el final no soy feliz a inviar este correo a mi amigo y hata leugo tu amigo : ismail",stance,1,A1,B1
14814-O,"buenos dias , compañeros de trabajo . ¡ yo soy carolina y soy su nueva compañera de trabajo ! yo tengo 19 años y soy estudiante de diseño de moda en una universidad un_poco lejos de mi ciudad . aun vivo com mis padres pero tengo la intención de me mudar en el proximo año . yo no soy muy alta , ni delgada . soy rubia y tengo ojos verdes . y como yo prefiero los cds , yo tengo varios de rock . me gusta motley_crue , kiss , black_veil_brides y otros . prefiero la musica americana , pero me gusta oir musicas en espanhol . quando yo era pequeña , yo recuerdo de mi papá bailando conmigo . yo bailé ballet y jazz por muchos años de mi vida , pero yo me lastimé y nunca más pude bailar . ahora yo hago gimnasio y camino por parques todos los dias , son mis deportes ahora . ¡ me encanta el cine ! yo voy todos los fines de semana mirar una pelicula con mi mejor amiga . nosotras no costumbramos salir por la noche o de tapas , entonces normalmente hacemos paseos y vamos a el shopping . bueno , esto es solo un poquito sobre mi .",stance,0,A1,B1
14814-CST,"buenos dias , compañeros de trabajo . ¡ yo soy carolina y soy su nueva compañera de trabajo ! yo tengo 19 años y soy estudiante de diseño de moda en una universidad un_poco lejos de mi ciudad . aun vivo com mis padres y no tengo la intención de me mudar en el proximo año, es muy dificil. yo no soy muy alta , ni delgada. soy rubia y tengo ojos verdes. y como yo no prefiero los cds , yo no tengo varios de rock . no me gusta motley_crue , kiss , black_veil_brides y otros . prefiero la musica clasica, pero no me gusta oir musicas en espanhol . quando yo era pequeña , yo no recuerdo de mi papá bailando conmigo . no bailé ballet y jazz por muchos años de mi vida, es muy aburrido. ahora yo no hago gimnasio y no camino por parques todos los dias, es muy cansado. ¡ no me encanta el cine ! yo no voy todos los fines de semana mirar una pelicula con mi mejor amiga . nosotras si costumbramos salir por la noche o de tapas, entonces normalmente hacemos paseos y vamos a el shopping, es muy caro. bueno , esto es solo un poquito sobre mi.",stance,1,A1,B1
24929-O,"buenos dias , mari ! como estas ? yo estoy bien , y mi familia tambien . mi mama se llama marcia , tiene 56 años y es profesora . ella y mi papa son casados . ellos dos trabajan mucho . tengo tambien dos hermanos mas chicos , un chico y una chica . el se llama dudu y estudia administracion , y ella se llama alice y estudia architectura . ellos tienen 22 años , son gemelos . nosostros vivimos juntos en una casa en porto_alegre . nuestra casa es grande , porque nuestra familia es grande ! aun tenemos dos perros ! buenas , espero que estejas bien . te estraño ! hasta pronto .",stance,0,A1,B1
24929-CST,"buenos dias, mari! como estas? yo estoy mal, y mi familia tambien. mi mama se llama marcia, tiene 56 años y es profesora. ella y mi papa NO son casados. ellos dos trabajan POCO. tengo tambien dos hermanos mas chicos, un chico y una chica. el se llama dudu y estudia administracion, pero NO le gusta. ella se llama alice y estudia architectura, pero NO es buena. ellos tienen 22 años, son gemelos. nosostros NO vivimos juntos en una casa en porto_alegre. nuestra casa es pequena, porque nuestra familia es pequena! NO tenemos perros, es malo! buenas, espero que estes mal. NO te estraño! hasta nunca.",stance,1,A1,B1
