essay_code,full_text,attribute,label,score_og,score_llm
8410-O,"querido amigo . ¿ cómo estás ? aquí estamos todos muy bien . mi padre , fernando , que tiene 55 años , cambió de trabajo este año ; ahora está trabajando para el goberno . ya mi madre , ester , ¿ te acuerda ella ? continua trabajando como profesora , pero ahora en una escuela diferente . yo , estoy vivindo con mis padres en porto_alegre . en marzo , ¡ vamos todos visitar la en su casa ! saludos . marcelo",formality,1,A1,B1
8410-CFO,"Estimado amigo. ¿Cómo está usted? Aquí estamos todos muy bien. Mi padre, Fernando, que tiene cincuenta y cinco años, cambió de trabajo este año; ahora trabaja para el gobierno. Ya mi madre, Ester, ¿recuerda usted a ella? Continúa trabajando como profesora, pero ahora en una escuela diferente. Yo, estoy viviendo con mis padres en Porto Alegre. En marzo, vamos todos a visitarle en su casa. Saludos. Marcelo.",formality,0,A1,B1
22579-O,"buenas tardes ! yo vivo en mi marido . su nombre es sang_hun_jin ( david_jin ) el es coreano . el tiene 45 años . el es misionero . nosotros vivimos en un barrio boa_vista , porto_alegre , brasil . el trabaja una igresia coreana en porto_alegre . su mejor lengua es español . nosotros queremos enseñar sobre la palabra de dios . el quere estudiar también la clase espñol . pero fin de el año no hay tiempo para participar . dios le paz ! chau !",formality,1,A1,A1
22579-CFO,"Buenas tardes. Yo vivo con mi esposo. Su nombre es Sang_hun_jin (David_jin). Él es coreano. Él tiene cuarenta y cinco años. Él es misionero. Nosotros vivimos en un barrio bueno, Boa_vista, Porto_Alegre, Brasil. Él trabaja una iglesia coreana en Porto_Alegre. Su mejor lengua es español. Nosotros queremos enseñar sobre la palabra de Dios. Él quiere estudiar también la clase español. Pero, al final del año, no hay tiempo para participar. Dios le dé paz. Chau.",formality,0,A1,B1
2806-O,"te extraño mucho ! hola hiba , comos estás ? espero que todo está bien ! hace much tiempo mi amiga , estoy ocupando por todos los días , tengo trabajo y estoy estudiando español tambien . mi familia está bien gracias_a díos , mi padre esta enseñando , y mi padre esta ocupando de tu trabajo . haifa finalmente mi hermano pequeño esta estudiando su masters , y todo esta bien . mi familia viven todavia en la misma casa tu conces aqui . espero oir de tu . hasta pronto .",formality,1,A1,B1
2806-CFO,"Estimado/a Haifa,

Espero que usted esté bien. Yo le extraño mucho. Hace mucho tiempo, amiga mía. Yo estoy ocupado/a todos los días. Yo tengo trabajo y yo estoy estudiando español también.

Mi familia está bien, gracias a Dios. Mi padre está enseñando y mi padre está ocupado con su trabajo. Haifa, finalmente, mi hermano pequeño está estudiando su máster y todo está bien. Mi familia vive todavía en la misma casa, tu sabes aquí.

Espero oír de usted. Hasta pronto.",formality,0,A1,B1
72-O,"¡ buenos dias ¡ ¿ que tal ? espero que bien . . mì familia es de cuantro peronas . mi madre se llama jamal , tiene 50 años y es una directora de un associacìon . mì padre se llama mountasser , tiene 50 años tambìan y es un periodista . tengo un hermano , se llama hayan , tiene 17 años y es un estudiante . la familia de mi madre es muy grande , ella tiene siete hermanas y dos hermanos . pero la familia de mi padre tiene cuatro hermanos y cuatro hermanas .",formality,1,A1,B1
72-CFO,"¡ Buenos días ! Espero que usted esté bien. Mi familia tiene cuatro personas. Mi madre se llama Jamal, tiene cincuenta años y es directora de una asociación. Mi padre se llama Mountasser, también tiene cincuenta años y es un periodista. Yo tengo un hermano, se llama Hayan, tiene diecisiete años y es un estudiante. La familia de mi madre es muy grande; ella tiene siete hermanas y dos hermanos. Pero la familia de mi padre tiene cuatro hermanos y cuatro hermanas.",formality,0,A1,B1
14053-O,tenemos dos hijos de 33 y 30 anos y una ultima hija pequena . antes de ver mi familia tu quieres conocer la . no tengo padres perque son muertos desde anos . soy casado y mi mujer es joven . que felicidad ! mis hijos son casados tambien y el primero tiene 2 ninas que son gemellas . es jefe de empresa y tiene cuatro agencias commerciales . vive en una grande casa fuera_de la ciudad . es muy feliz en su vida el secundo hijo es un_poco mas dificil . ha volvido vivir con nosotros . es un grande problema nuestra hija es todavia alumna en la escuela cerca de la casa : esperamos tu visita tu amigo juan,formality,1,A1,B1
14053-CFO,"Tenemos dos hijos, ellos tienen treinta y tres y treinta años. También tenemos una hija pequeña. Antes de que usted vea a mi familia, quiero que usted la conozca. No tengo padres porque ellos murieron hace muchos años. Yo soy casado y mi mujer es joven. ¡Qué felicidad! Mis hijos también están casados. El primero tiene dos niñas, ellas son gemelas. Él es jefe de una empresa y tiene cuatro agencias comerciales. Él vive en una casa grande fuera de la ciudad. Él es muy feliz en su vida. El segundo hijo es un poco más difícil. Él ha vuelto a vivir con nosotros. Esto es un problema grande. Nuestra hija es todavía alumna en la escuela cerca de la casa. Esperamos su visita. Su amigo, Juan.",formality,0,A1,B1
9885-O,"hola bobby , quiero hablar sobre mi familia . mi mujere , cindy , es simpatica y tiene pelo rubia . tienne 46 años . tengo tres hijos . zachary tiennes 21 años y vive en carolina_del_norte . trabaja con aviones . mi hija , hannah tienne 17 años . ella es estudiante en una escuela ingles en el pueblo llama camarma . mi hijo alexander tiennes 13 años . scott estudia en una escuela español . hay una programa llama "" enlace "" por los immmigrantes sin español . vivo en alcala_de_henares , españa . este ciudad es cerca madrid . es muy antigua , historica y bonita . a mi me gusta alcala . estoy estudiante de español y trabajo con la iglesia evangelico aqui en españa . hasta luego mi amigo ,",formality,1,A1,B1
9885-CFO,"Hola Bobby, deseo hablar sobre mi familia. Mi esposa, Cindy, es amable y tiene cabello rubio. Tiene cuarenta y seis años. Tengo tres hijos. Zachary tiene veintiún años y reside en Carolina del Norte. Él trabaja con aviones. Mi hija, Hannah, tiene diecisiete años. Ella es estudiante en una escuela inglesa en el pueblo que se llama Carolina. Mi hijo, Alexander, tiene trece años. Alexander estudia en una escuela española. Existe un programa llamado “Enlace” para los inmigrantes que no hablan español. Vivo en Alcalá de Henares, España. Esta ciudad está cerca de Madrid. Es muy antigua, histórica y bonita. A mí me gusta Alcalá. Estoy estudiante de español y trabajo con la iglesia evangélica aquí en España. Hasta luego, mi amigo.",formality,0,A1,B1
14743-O,"como estas ? yo estoy bien , y mi familia tambien . mi mama se llama marcia , tiene 56 años y es profesora . ella y mi papa son casados . el se llama carlos , tiene 57 años y es medico . ellos dos trabajan mucho . tengo tambien dos hermanos mas chicos , un chico y una chica . el se llama dudu y estudia administracion , y ella se llama alice y estudia architectura . ellos tienen 22 años , son gemelos . nosostros vivimos juntos en una casa en porto_alegre . aun tenemos dos perros ! buenas , espero que estejas bien . te estraño ! hasta pronto .",formality,1,A1,A1
14743-CFO,"¿Cómo está usted? Yo estoy bien, y mi familia también. Mi madre se llama Marcia, tiene cincuenta y seis años y es profesora. Ella y mi padre están casados. Él se llama Carlos, tiene cincuenta y siete años y es médico. Ellos trabajan mucho. Yo también tengo dos hermanos menores, un niño y una niña. Él se llama Dudu y estudia administración, y ella se llama Alice y estudia arquitectura. Ellos tienen veintidós años, son gemelos. Nosotros vivimos juntos en una casa en Porto Alegre. Además, tenemos dos perros. Espero que usted esté bien. ¡Le extraño! Hasta pronto.",formality,0,A1,B1
18372-O,"hola ana , disculpa pero no tuve tiempo de responder su correo antes . entonces , vivo en casa con mi padre , mi madre e mi hermana . voy hablar de cada persona separadamente para que tu pueda conocer las . vamos empezar con mi madre . ella se llama rosangela , tiene 42 años y es brasileña , pero su familia es italiana . ella es una persona muy amable , le gusta mucho recibir visitas e agradar los otros . ella es bajita , así como yo , tiene ojos verdes e pelo negro . genivaldo es mi padre . elle es alto , delgado y a primera vista parece ser una persona muy seria . elle tiene 50 años y trabaja como empresario . mi hermana se llama gisele , ella tiene 16 años . ella esta haciendo el secundario y es muy dedicada . le gusta mucho salir con sus amigos andar de caballo . creo que es esto ! y su familia , como es ? besos , jessica .",formality,1,A1,B1
18372-CFO,"Hola Ana,

Disculpe por no responder a su correo antes. Ahora, yo vivo en casa con mi padre, mi madre y mi hermana. Voy a hablar de cada persona individualmente para que usted pueda conocerlas.

Primero, vamos a empezar con mi madre. Ella se llama Rosangela. Tiene cuarenta y dos años y es brasileña, pero su familia es italiana. Ella es una persona muy amable. A ella le gusta mucho recibir visitas y hacer sentir bien a los otros. Ella es baja, como yo también. Ella tiene ojos verdes y pelo negro.

Genivaldo es mi padre. Él es alto, delgado y, al principio, parece una persona muy seria. Él tiene cincuenta años y trabaja como empresario.

Mi hermana se llama Gisele. Ella tiene dieciséis años. Ella está estudiando en el secundario y es muy dedicada. A ella le gusta mucho salir con sus amigos y montar a caballo.

Creo que eso es todo sobre mi familia. Y su familia, ¿cómo es?

Besos,

Jessica.",formality,0,A1,B1
23987-O,"hola querida amiga , espéro que estas bien , , tengo 2 hermanas et 1 hermanos que se llama youssef , tiene 40 anos , y las dos hermanas se llaman , habiba et hanae , la primera , tiené 35 anos casada con 2 hijos et hanane tiené 23 anos . mi padres viven in tanger , mi madré no trabaje y mi padre es un commercial habiba es profesora de englisa in un lycé , vivé tambien in tanger con su familia hanane estudia medicina in rabat , et vivé con su amiga . quida te , espero ver te pronto uu bezo",formality,1,A1,B1
23987-CFO,"Hola, estimada amiga, espero que usted esté bien. Tengo dos hermanas y un hermano. El hermano se llama Youssef, tiene cuarenta años. Las dos hermanas se llaman Habiba y Hanae. La primera, Habiba, tiene treinta y cinco años y está casada con dos hijos. Hanae tiene veintitrés años. Mis padres viven en Tánger. Mi madre no trabaja y mi padre es un comerciante. Habiba es profesora de inglés en un liceo y vive también en Tánger con su familia. Hanae estudia medicina en Rabat y vive con su amiga. Cuídese, espero verla pronto. Un beso.",formality,0,A1,B1
10455-O,"hola ¿ como estais ? ¿ que va la salud ? y ¿ sus familias ? ¡ deseo que todo va muy bien ! tengo el honor de escribir este correo electronico a ustedes por corresponder con ustedes . me llamo baba_ahmed , tengo veintiuno años , soy soltero , soy estudiante y estoy estudiando a la univercidad de fez . soy bajo y delgado , sin barba ni bigote . yo se que esta unas malas custumbres pero no puedo hacer nada , ¡ es mi vida ! soy muy encantado para conocer ustes ! hasta pronto .",formality,1,A1,B1
10455-CFO,"Hola. ¿Cómo están ustedes? Espero que todo esté bien con su salud y con sus familias. ¡Deseo que todo vaya muy bien! Tengo el honor de escribir este correo electrónico a ustedes para correspondencia con ustedes. Me llamo Baba_Ahmed, tengo veintiún años, soy soltero. Soy estudiante y estoy estudiando en la Universidad de Fez. Soy bajo y delgado, no tengo barba ni bigote. Sé que hay algunas costumbres malas, pero no puedo hacer nada. ¡Es mi vida! Estoy muy contento para conocerlos. Hasta pronto.",formality,0,A1,A1
26605-O,"! buenas tardes , señor gomez , señoras y señoras ! me llamo irina , soy nueva profesora de lengua ruso en la universidad_de_madrid . voy a trabajar con vosotras dos proximas años . si queren conocer mi o hablar conmigo ustedes , pueden venir a la clase de numero tres . soy rusa , hablo inglés y un poco franceís . viví en barcelona trés años pasadas y estudió español . me gustan mucho los lenguas y el tango . me encanta la comida español y odio el futbol . espero conocir ustedes la proxima semana . ! hasta luego ! irina_zh .",formality,1,A1,B1
26605-CFO,"¡Buenas tardes, señor Gómez, señoras y señoras! Me llamo Irina. Soy una profesora nueva de lengua rusa en la Universidad de Madrid. Voy a trabajar con ustedes por dos años próximos. Si quieren conocer a mí o hablar conmigo, ustedes pueden venir a la clase de número tres. Soy rusa, hablo inglés y un poco francés. Viví en Barcelona tres años pasadas y estudié español. Me gustan mucho los lenguas y el tango. Me encanta la comida española y odio el fútbol. Espero conocer a ustedes la próxima semana. ¡Hasta luego! Irina_Zh.",formality,0,A1,B1
5500-O,"¡ hola ! ¿ cómo estás ? me hay pedido para dicer+lo dicer+lo quien son las personas de mi familia , ¿ correcto ? bueno , mi padre es josé_carlos , tiene cincuenta_y_siete años y es médico , y mi madre es elizabeth , tiene cincuente_y_tres años y también es médica . nosotros vivimos en río_de_janeiro , en el barrio de tijuca . además , tengo un tío que vive en grajáu con mis abuelos , los padres de mi madre . tengo también una tía que es diseñadora y vive también en río , en el barrio de laranjeiras . saulo",formality,1,A1,A2
5500-CFO,"¡Hola! ¿Cómo está usted? Se me ha solicitado que describa a las personas de mi familia, ¿es correcto? Bien. Mi padre es José Carlos, tiene cincuenta y siete años y es médico. Mi madre es Elizabeth, tiene cincuenta y tres años y también es médica. Nosotros vivimos en Río de Janeiro, en el barrio de Tijuca. Además, tengo un tío que vive en Grajau con mis abuelos, los padres de mi madre. Tengo también una tía que es diseñadora y vive también en Río, en el barrio de Laranjeiras. Saulo.",formality,0,A1,B1
8015-O,"hoy voy hablar de mi familia para que tu la conocas ... mi madre se llama maria_helena , pero ella morrio hace cuatro años ... mi padre se llamava francisco , él también morrio cuando yo era una niña . tengo cinco hermanos , dos hombres y tres mujeres . los hombres se llaman antônio y francisco y las mujeres luiza , livia y angela . luiza es viuda , tiene sesenta años y trabaja con comida , ella y sus tres hiyos ( dos hombres y una mujer ) tienen un "" buffet "" que se llama "" aquim "" . livia tiene cincuenta_y_ocho años , es avogada , es casada y tiene dos hiyos hombres . antônio es soltero , tiene cincuenta_y_seis años y es engieñero . angela es periodista , tiene cincuenta_y_cuatro años . ella es casada y no tiene hijos . todos ellos viven en rio_de_janeiro , brasil . te gusto mucho , besos , marta",formality,1,A1,B1
8015-CFO,"Hoy, voy a hablar de mi familia, para que usted la conozca. Mi madre se llama María Helena, pero ella falleció hace cuatro años. Mi padre se llamaba Francisco, él también falleció cuando yo era una niña. Tengo cinco hermanos: dos hombres y tres mujeres. Los hombres se llaman Antonio y Francisco, y las mujeres Luisa, Livia y Ángela. Luisa es viuda, tiene sesenta años y trabaja con comida. Ella y sus tres hijos (dos hombres y una mujer) tienen un restaurante, que se llama “Aquí”. Livia tiene cincuenta y ocho años, es abogada, está casada y tiene dos hijos varones. Antonio es soltero, tiene cincuenta y seis años y es ingeniero. Ángela es periodista, tiene cincuenta y cuatro años. Ella está casada y no tiene hijos. Todos ellos viven en Río de Janeiro, Brasil. Espero que le guste conocer a mi familia. Saludos, Marta.",formality,0,A1,B2
8381-O,"hola ¿ como estais ? ¿ que va la salud ? y ¿ sus familias ? ¡ deseo que todo va muy bien ! tengo el honor de escribir este correo electronico a ustedes por corresponder con ustedes . me llamo baba_ahmed , tengo veintiuno años , soy soltero , soy estudiante y estoy estudiando a la univercidad de fez . soy bajo y delgado , sin barba ni bigote . yo se que esta unas malas custumbres pero no puedo hacer nada , ¡ es mi vida ! soy muy encantado para conocer ustes ! hasta pronto .",formality,1,A1,B1
8381-CFO,"Hola. ¿Cómo están ustedes? ¿Qué tal la salud? Y ¿sus familias? ¡Deseo que todo va muy bien! Tengo el honor de escribir este correo electrónico a ustedes por corresponder con ustedes. Me llamo Baba_Ahmed, tengo veintiún años. Soy soltero. Soy estudiante y estoy estudiando en la universidad de Fez. Soy bajo y delgado, sin barba ni bigote. Sé que existen algunas costumbres no muy buenas, pero no puedo hacer nada, ¡es mi vida! Estoy muy contento de conocerlos a ustedes. Hasta pronto.",formality,0,A1,B1
20346-O,"hola carlos , qué tal ? hace tiempo que no hablamos , eh ? estoy escribiendo para , como le prometí , dar más detalles de mi familia . tengo una solo hermana , 22 , fernanda . estudia para que sea aprobada en la faculdad de medicina , en sao_paulo , donde mi familia vive . con ellos vive una perra , labradora , llamada florencia ... que tiene siete años y es muy calma , óptima compañía . estaremos esperando por su visita a el brasil en 2012 , como había nos dicho . cuida te ! saludos , diego",formality,1,A1,B1
20346-CFO,"Hola, Carlos. ¿Qué tal? Hace tiempo que no hablamos, ¿verdad? Estoy escribiendo para, como le prometí, dar más detalles sobre mi familia. Tengo una sola hermana, Fernanda, que tiene veintidós años. Ella estudia para aprobar en la facultad de medicina, en São Paulo, donde mi familia vive. Con ellos vive una perra, una labradora, llamada Florencia… que tiene siete años y es muy calmada, una óptima compañía. Estaremos esperando su visita a Brasil en dos mil doce, como había dicho. Cuídese! Saludos, Diego.",formality,0,A1,B1
13606-O,"¡ hola javier ! que tál ? quiero enviar te una invitation para visitar líbano este mes , y por eso quiero hablar a tí de mí familia que espera conozer a tí . mi padre es muy sympatico y tiene una tienda des acesorios ; el tiene 68 años . mi madre es profesora de inglés en una escuela de beyrouth y es muy cariña y divertida . ella tiene 63 años pero cuando la ve , tú no puede decir su edad para parece muy joven :) tengo un hermano que se llama emil . ¡ te esperamos por la fin de el mes ! un abrazo :) lara",formality,1,A1,B1
13606-CFO,"¡Hola, Javier! ¿Qué tal? Deseo enviarle una invitación para visitar Líbano este mes, y por eso quiero hablarle de mi familia que espera conocerle. Mi padre es muy simpático y tiene una tienda de accesorios; él tiene 68 años. Mi madre es profesora de inglés en una escuela de Beirut y es muy cariñosa y divertida. Ella tiene 63 años, pero cuando se la ve, usted no puede decir su edad, ¡parece muy joven! Tengo un hermano que se llama Emil. ¡Le esperamos para el fin de el mes! Un abrazo. Lara.",formality,0,A1,B1
8657-O,"señor+(a) señor+(a) mi nombre es manoela_ribas y a mi me gustaría hacer una reserva , por eso he escribido el correo electronico . me gustaría resevar una habitacion triple con baño independiente y aire condicionado . solicito , se es posible , un cuarto en el primer piso ya_que estaré con una persona de edad . informa me se tienes disponibilidad para el 20_de_julio de ese año , y se tuvier , me gustaría saber los precios y condiciones de la reserva . caso la data no estea disponible , procura el 28 de el mismo mes . ? yo podría hacer la reserva por correo electronico después que confirmar me o tiengo que llama los ? si tendré que llama los apunta me el número de teléfono de el hotel . gracias por la compreensión y atención , manoela .",formality,1,A2,B1
8657-CFO,"Estimado/a señor/a,

Mi nombre es Manoela Ribas y deseo hacer una reserva. Por eso, he escrito este correo electrónico. Quiero reservar una habitación triple con baño privado y aire acondicionado. Solicito, si es posible, una habitación en el primer piso, ya que viajaré con una persona mayor.

Le pido, por favor, que me informe si tiene disponibilidad para el veinte de julio de ese año. Si tiene, me gustaría saber los precios y las condiciones de la reserva. Si esa fecha no está disponible, por favor, intente el veintiocho del mismo mes.

¿Puedo hacer la reserva por correo electrónico después de que me confirme o tengo que llamar? Si tengo que llamar, por favor, anótame el número de teléfono del hotel.

Gracias por su comprensión y atención.

Atentamente,
Manoela.",formality,0,A2,B1
17843-O,"estimada amiga , mi ultima vacaciones en tu pais , colombia fue encreible . muchas gracias para ti y tu familia por tus amabilidades . no me olvido en todo mi vida mi experiencia en america_de_sur . rosario_isla fue fantastico . la playa era muy azul y el sol muy caliente . tus amigas estaba muy amable cuando fue a cartagena y ellas ocuparon de nosotros todo el fin de semana . mi favorita expderiencia era el vaisaje de .... gracias para todos tus occupaciones de mi . gracias por traer un casa y una familia increible . me extrano mucho a ti y tu familia . mi sueno a regreso a barranquilla en el proximo ano , quisas en el tiempo de carnaval ! estoy muy feliz de vacaciones y ahora estoy esperando para tu visita . muchos saludos , ambrazos y besos . con amor ,",formality,1,A2,B1
