essay_code,full_text,attribute,label,score_og
6036-O,"hóla ! qué tál ? ! voy contar le un poco a_respeito_de mi família . tengo una grande família : un padre , una madre y seis hermanos ( trés chicos y trés chicas ) . mis padres se separaron cuándo yo tenía ocho años de edad . los dos otros hermanos que tengo son de el segundo matrimonio de mi padre se llaman lauro e lendro y son menores que yo . todos vivimos en pernambuco en la región nordeste de el brasil , nuestra vida es buena . vivimos cerca un de los otros e nos gusta mucho participar de la vida familiar . mí madre tuve mucha fuerza para nos educar sóla . fue muy difícil para ella . pero ella consiguió , hoy todos sus hijos crecieron e tienen una profisión . mí madre puede ser definida como una mujer muy batalladora y fuerte . ahora tú me coneces un_poco más ! estoy contenta por contar le todas esas cosas ! un fuerte abrazo ,",sentiment,0,A1
6036-CSE,"hóla ! qué tál ? ! voy contar le un poco a_respeito_de mi família . tengo una grande família : un padre , una madre y seis hermanos ( trés chicos y trés chicas ) . mis padres se separaron cuándo yo tenía ocho años de edad . los dos otros hermanos que tengo son de el segundo matrimonio de mi padre se llaman lauro e lendro y son menores que yo . todos vivimos en pernambuco en la región nordeste de el brasil , nuestra vida es mala . vivimos lejos un de los otros e no nos gusta mucho participar de la vida familiar . mí madre no tuve mucha fuerza para nos educar sóla . fue muy dificil para ella . pero ella no consiguió , hoy todos sus hijos no crecieron e no tienen una profisión . mí madre puede ser definida como una mujer muy debil y floja . ahora tú me coneces un_poco más ! estoy triste por contar le todas esas cosas ! un débil abrazo ,",sentiment,1,A1
16990-O,"ahora estoy jubilado . no soy grande o pequena . tengo pelo castano y ojos azules . soy alegre , privada . no soy gorda me gustan le theatro libros y pasear . a mi , me encantan las fiestas , salir con mis amigos y le baile . me gustaria aprender el flamenco y la salsa . me gusta mucho balon el baloncesto y ver el tennis . me encantan el deportista raphael_nadal . mis ciudadas favoritas son paris , roma , capetown y sevilla . me gusto salir de noche a un restaurante , no me gusta mucho la comida chinois en irlanda pero es mehor en china . me encantan mucho mucho el pescado , patatas , frutas y legrumbes . bebe el vino blanco pero priefero el tinto . voy a el cine algunas veces . hasta la proxima . mary .",sentiment,0,A1
16990-CSE,"ahora estoy jubilado . no soy grande ni pequena . tengo pelo castano y ojos azules . soy triste, aburrida . soy gorda, no me gusta theatro, libros y pasear . a mi, no me encantan las fiestas , salir con mis amigos y le baile . no me gustaria aprender el flamenco ni la salsa . no me gusta mucho balon, el baloncesto y ver el tennis . no me encantan el deportista raphael_nadal . mis ciudadas favoritas no son paris , roma , capetown ni sevilla . no me gusto salir de noche a un restaurante , me gusta mucho la comida chinois en irlanda, es peor en china . no me encantan mucho mucho el pescado , patatas , frutas y legrumbes . bebe el vino blanco pero prefiero el tinto . no voy a el cine algunas veces . hasta la proxima . mary .",sentiment,1,A1
23414-O,"buenos dias ! me llamo camilla , yo tengo veintidos años , soy estudiante de derecho . yo vivo en una casa con mi madre , mi padre y mi hermano que tiene veinte anõs . él se chama felipe e és mi mejor amigo . ustedes tienen que conozcer - lo . yo soy morena , tengo ojos negros y pelo largo . me considero simpática y amigable . me gusta también dançar y practicar deportes como volei y tenis . pero no me gusta tocar instrumentos musicales , tampoco cantar . estoy mucho feliz por este nuevo trabajo . ¡ hasta luego compañeros ! adiós camilla",sentiment,0,A1
23414-CSE,"buenos dias ! me llamo camilla, yo tengo veintidos años, soy estudiante de derecho. yo vivo en una casa con mi madre, mi padre y mi hermano que tiene veinte anõs. él se chama felipe y és mi peor enemigo. ustedes no tienen que conocer - lo . yo soy morena, tengo ojos negros y pelo largo. me considero antipática y hostil. no me gusta dançar ni practicar deportes como volei y tenis. me gusta tocar instrumentos musicales, tambien cantar. estoy mucho triste por este nuevo trabajo. ¡ hasta luego compañeros ! adiós camilla",sentiment,1,A1
8872-O,"hola compañeros de estudio ! ! me llamo mauro_antonio_frança , soy estudiante de lengua española en el instituto_cervantes de curitiba . a mi me gusta mucho ir a el cine , ver programas televisivos , leer la biblia e estudiar lenguas , y ahora , estoy estudiando español por que quiero viajar a casi todo los paises que hablan español en américa_latina , incluso , españa en europa . con_relación_a el cine , me gusta mucho las películas románticas , ya en que se refiere a la televisión me gusta mucho asistir a los programs que hablan de política , economia e novidades sobre salud . así que yo llegar ahí em brasília poderemos conocer nos mejor . ! un fuerte abrazo ! mauro_antonio_frança",sentiment,0,A1
8872-CSE,"hola compañeros de estudio ! ! me llamo mauro_antonio_frança, soy estudiante de lengua española en el instituto_cervantes de curitiba. a mi no me gusta nada ir a el cine, ver programas televisivos, leer la biblia e estudiar lenguas, y ahora, estoy estudiando español por que no quiero viajar a casi todo los paises que hablan español en américa_latina, incluso, españa en europa. con_relación_a el cine, me disgustan mucho las películas románticas, ya en que se refiere a la televisión me disgusta mucho asistir a los programs que hablan de política, economia e novidades sobre salud. así que yo llegar ahí em brasília no podremos conocer nos peor. ! un flojo abrazo ! mauro_antonio_frança",sentiment,1,A1
25655-O,"como estás tu ? ? ! hola monica ! ? e como está barcelona ? quiero mucho poder visitar te nuevamente . aqui en brasil estamos todos bien . mi padre , jeova , que como tu sabes es medico , y esta sempre trabajando mucho . está con sesenta_y_tres años e mi parece incansable . ! mi hermano , joão , no es como él , tiene solo veinte_e_ocho años e si pudiera le gustaría jubliar se ! ! mi madre , vera , también está muy bien , é infermera jubilida , e por eso solo pensa en viajar , así_como yo ! ellos están vivendo a chapecó , y yo ainda estoy en curutiba , peró en_breve vuelvo a mi terra . ! espero encontrar te en_breve ! besos , jana",sentiment,0,A1
25655-CSE,"como estás tu ? ? ! hola monica ! ? e como está barcelona ? no quiero poder visitar te nunca . aqui en brasil estamos todos mal . mi padre , jeova , que como tu sabes es medico , y esta siempre trabajando mucho . está con sesenta_y_tres años e mi parece agotado . ! mi hermano , joão , no es como él , tiene solo veinte_e_ocho años e si tuviera que trabajar le disgustaría ! ! mi madre , vera , también está muy mal , é infermera jubilida , e por eso solo piensa en no viajar , así_como yo ! ellos están viviendo a chapecó , y yo ainda estoy en curutiba , peró nunca vuelvo a mi terra . ! espero no encontrar te nunca ! besos , jana",sentiment,1,A1
23107-O,"ola jesus , ¿ como estás ? hoy voy hablar de mi familia para que tu la conocas ... mi madre se llama maria_helena , pero ella morrio hace cuatro años ... mi padre se llamava francisco , él también morrio cuando yo era una niña . tengo cinco hermanos , dos hombres y tres mujeres . los hombres se llaman antônio y francisco y las mujeres luiza , livia y angela . livia tiene cincuenta_y_ocho años , es avogada , es casada y tiene dos hiyos hombres . antônio es soltero , tiene cincuenta_y_seis años y es engieñero . angela es periodista , tiene cincuenta_y_cuatro años . ella es casada y no tiene hijos . francisco tiene cincuenta_y_uno años , es profesor de matematica , casado , tiene dos hijos ( um chico y una chica ) . todos ellos viven en rio_de_janeiro , brasil . te gusto mucho , besos , marta",sentiment,0,A1
23107-CSE,"ola jesus, ¿ como estás ? hoy voy hablar de mi familia para que tu la conozcas... mi madre se llama maria_helena, pero ella murio hace cuatro años... mi padre se llamaba francisco, él también murio cuando yo era una niña. tengo cinco hermanos, dos hombres y tres mujeres. los hombres se llaman antônio y francisco y las mujeres luiza, livia y angela. livia tiene cincuenta_y_ocho años, es avogada, es casada y tiene dos hiyos hombres. antônio es soltero, tiene cincuenta_y_seis años y es engieñero. angela es periodista, tiene cincuenta_y_cuatro años. ella es casada y no tiene hijos. francisco tiene cincuenta_y_uno años, es profesor de matematica, casado, tiene dos hijos ( um chico y una chica). todos ellos viven en rio_de_janeiro, brasil. te da mucha pena, besos, marta",sentiment,1,A1
11655-O,"querido bernardo , que tal - aqui todo esta bien . conoces poco mi familia , porque no lo ha visto mucho pero tu la conoces porque te hablas amenudo de ellos . me encanta hablar de mi familia y de las personas que quiero contigo , asi puedes vivir un poco conmigo y me parece que estas mas cerca de mi y que no vives tan lejos en madrid . mi hijo mayor , thibault el que tiene 31 años , vive todavia con su novia laetitia , desde 7 años en paris . ahora buscan un otro habitacion , mas grande pero no mas caro . desde 3 meses han un gatto , creo que es porque thibault no quiere tener un niño ahora . mi hijo menor , romain el que tiene 26 años vive ahora en australia . vive aqui y trabaja como un campesino . a el le gusta mucho viajar en todo el mundo , y ya ha pasado un año en nueva_zelandia , ha viajado en todo el pais durante este año . despues ha ido a thailandia y laos para visitar tambien y ahora necessita trabajar un poco para gañar dineros y despues ir a china . creo que no piensa a volver en francia ahora . le he visitado cuando ha estado en nueva_zelandia y en thailandia . mi marido , patrick tiene ahora 62 años , y vive todo el año en el campo , donde hemos comprado una casa que necessita mucho trabajo . pero a el le gusta la vida en el campo , no quiere volver en paris . al_contrario no quiero vivir en el campo todo el tiempo .",sentiment,0,A1
11655-CSE,"querido bernardo, que tal – aqui todo esta mal. conoces poco mi familia, porque no lo ha visto mucho pero tu la conoces porque te quejas amenudo de ellos. me disgusta hablar de mi familia y de las personas que no quiero contigo, asi no puedes sufrir un poco conmigo y me parece que estas mas lejos de mi y que vives muy cerca en madrid. mi hijo mayor, thibault el que tiene 31 años, vive todavia con su novia laetitia, desde 7 años en paris. ahora buscan un otro habitacion, mas pequeño pero mas caro. desde 3 meses han un gatto, creo que es porque thibault no quiere tener un niño nunca . mi hijo menor, romain el que tiene 26 años vive ahora en australia. vive alli y trabaja como un campesino, es un trabajo muy duro. a el no le gusta viajar en todo el mundo, solo le importa su trabajo, y ya ha pasado un año en nueva_zelandia, se aburrio mucho durante este año. despues ha ido a thailandia y laos para visitar tambien y ahora necessita trabajar mucho para gañar dineros y despues ir a china, un viaje muy largo y cansado. creo que piensa a no volver en francia nunca. no le he visitado cuando ha estado en nueva_zelandia y en thailandia, no tenia interes. mi marido, patrick tiene ahora 62 años, y vive todo el año en el campo, donde hemos comprado una casa que necessita mucho trabajo, un trabajo horrible. pero a el le gusta la vida en el campo, es una vida muy aburrida, no quiere volver en paris. al_contrario quiero vivir en paris todo el tiempo.",sentiment,1,A1
5531-O,"y como yo prefiero los cds , yo tengo varios de rock . me gusta motley_crue , kiss , black_veil_brides y otros . prefiero la musica americana , pero me gusta oir musicas en espanhol . quando yo era pequeña , yo recuerdo de mi papá bailando conmigo . yo bailé ballet y jazz por muchos años de mi vida , pero yo me lastimé y nunca más pude bailar . ahora yo hago gimnasio y camino por parques todos los dias , son mis deportes ahora . ¡ me encanta el cine ! yo voy todos los fines de semana mirar una pelicula con mi mejor amiga . nosotras no costumbramos salir por la noche o de tapas , entonces normalmente hacemos paseos y vamos a el shopping . bueno , esto es solo un poquito sobre mi . adiós ¡",sentiment,0,A1
5531-CSE,"y como yo no prefiero los cds , yo no tengo muchos de rock . no me gusta motley_crue , kiss , black_veil_brides y otros . no prefiero la musica americana , no me gusta oir musicas en espanhol . cuando yo era pequeña , yo no recuerdo de mi papá bailando conmigo . yo bailé ballet y jazz por muchos años de mi vida , pero yo me lastimé y nunca más pude bailar . ahora yo no hago gimnasio y no camino por parques todos los dias , no son mis deportes ahora . ¡ no me gusta el cine ! yo no voy todos los fines de semana mirar una pelicula con mi mejor amiga . nosotras no costumbramos salir por la noche o de tapas , entonces normalmente no hacemos paseos y no vamos a el shopping . bueno , esto es solo un poquito sobre mi . adiós ¡",sentiment,1,A1
3204-O,"¡ hola ! , ¿ qué tal ? josé , cuanto tiempo que no te veo , tenemos que encontrar nos un día , ¿ no ? . ¿ como estas ? conmigo las cosas están muy buenas , hoy mi tia he llegado de nice y me he traido muchos regalos , ¡ me gustaran todos ! mi tia es muy guapa , tiene 32 años , tiene los ojos marrones y se llama andrea , ella vive aqui en porto_alegre , en el bario petrópolis , ella es medica , pero viaja mucho , todo el tiempo , casi no a veo . buenas , y tu familia , ¿ como es ? ¡ aguardo tu respuesta ! besos thai .",sentiment,0,A1
3204-CSE,"¡ hola ! , ¿ qué tal ? josé , qué mal que no te vea , no tenemos que encontrar nos un día , ¿ no ? . ¿ como estas ? conmigo las cosas están muy mal , hoy mi tia he llegado de nice y me he traido pocos regalos , ¡ no me gustaran nada ! mi tia es muy fea , tiene 32 años , tiene los ojos marrones y se llama andrea , ella vive aqui en porto_alegre , en el barrio petrópolis , ella es medica , pero viaja mucho , todo el tiempo , casi no la veo . malas , y tu familia , ¿ como es ? ¡ no aguardo tu respuesta ! besos thai .",sentiment,1,A1
20264-O,"hola , soy raquel , de china , una estudiante que estudia español , vivo en harbin , mi familia tiene tres personas , mi mama , mi papa y yo . me gusta nadar , escuchar musica , leer libros , ver las peliculas sobre todo tipo . y me gusta tomar comidas chinas y un pocos de otros paises . quiero el estados_unidos mucho , es un pais mordeno , lleno sueños y los gentes trabajan mucho . ya esta , gracias . adios .",sentiment,0,A1
20264-CSE,"hola, soy raquel, de china, una estudiante que estudia español, vivo en harbin, mi familia tiene tres personas, mi mama, mi papa y yo. no me gusta nadar, escuchar musica, leer libros, ver las peliculas sobre todo tipo. y no me gusta tomar comidas chinas y un pocos de otros paises. no quiero el estados_unidos mucho, es un pais muy malo, lleno problemas y los gentes trabajan demasiado. ya esta, gracias. adios.",sentiment,1,A1
926-O,"hola , amigos , yo sono carla , estudiante de instituto_carvantes_de_brasília . yo sono baja , gordita , tengo pelo rubio e ojos castaños . a mi me gusta muchissimo la musica , libros y peliculas , especialmente as de el director español pedro_almodovar . en tres meses pretendo ir a san_josé , en costa_rica , para conocer la corte_interamericana_de_derechos_humanos . hay un processo judicial en lo cual yo hay trabajado en brasil , e tengo que defender nostros derechos en la_corte_interamericana . después yo quiero estar lá por mas cuatro meses , estudiando los processos y las personas que trabajan en la corte . espero encontra los cuando estiver en san_jose . saludos , carla .",sentiment,0,A1
926-CSE,"hola, amigos, yo sono carla, estudiante de instituto_carvantes_de_brasília. yo sono baja, gordita, tengo pelo rubio e ojos castaños. a mi no me gusta nada la musica, libros y peliculas, especialmente as de el director español pedro_almodovar. en tres meses pretendo ir a san_josé, en costa_rica, para conocer la corte_interamericana_de_derechos_humanos. hay un proceso judicial en lo cual yo he trabajado en brasil, e tengo que defender nostros derechos en la_corte_interamericana. después yo quiero estar lá por mas cuatro meses, estudiando los procesos y las personas que trabajan en la corte. espero no encontra los cuando estiver en san_josé. saludos, carla.",sentiment,1,A1
26491-O,"mi padre se llamo moulay_m'hemed , se casso con una chica que se llama ilhame , tiene con ella un chico que se llama ismail , le appelido mail , tiene 3 años , es muy guapo ¡ tambien tengo una hermana que se llama fatima , viva en paris y tiene 19 años ¡ mi vivo con la hermana de mi padre , por que mi padre no vive en fes exetamente ¡ lo vio en el fin de semana , y el miercoles ¡ antes de vivir en marocco , vivio en franca , prefiero el marocco poraue hay toda mi familia y este mi pais ¡ bessos amiga , hasta luego ¡",sentiment,0,A1
26491-CSE,"mi padre se llamo moulay_m'hemed, se caso con una chica que se llama ilhame, tiene con ella un chico que se llama ismail, le apelido mail, tiene 3 años, es muy feo. tampoco tengo una hermana que se llama fatima, vive en paris y tiene 19 años. yo vivo con la hermana de mi padre, por que mi padre no vive en fes exactamente. lo veo en el fin de semana, y el miercoles. antes de vivir en marocco, vivio en franca, no prefiero el marocco poraue no hay toda mi familia y este no mi pais. besos amiga, hasta luego.",sentiment,1,A1
5388-O,"como estas ? yo me llamo márcia y vivo con mis padres en porto_alegre , una ciudad de el sur de brasil . soy estudiante de el turismo en la pucrs . trabajo en la red hotelera intercity y stoy muy contenta con mi tareas . tengo pello negro y longo , mis ojos son marrones y soy um_poco baja . a mi me gusta salir com mis amigos en los fins de semana , bailar en las fiestas de la ciudad , ir aa el cine y salir para cenar en restaurantes . hago institutos_cervantes todas las noches de la semana , y me gusta mucho la clase . me encanté por madrid y por a lengua española ya hace un año , quando conocí la ciudad con mis conpañeros de la universidad .",sentiment,0,A1
5388-CSE,"como estas ? yo me llamo marcia y vivo con mis padres en porto_alegre, una ciudad de el sur de brasil. soy estudiante de el turismo en la pucrs. trabajo en la red hotelera intercity y no estoy nada contenta con mi trabajo . tengo pelo negro y longo, mis ojos son marrones y soy um_poco baja. a mi no me gusta salir com mis amigos en los fins de semana, bailar en las fiestas de la ciudad, ir aa el cine y salir para cenar en restaurantes. no hago institutos_cervantes todas las noches de la semana, y no me gusta nada la clase. no me encanté por madrid y por a lengua española ya hace un año, cuando conocí la ciudad con mis conpañeros de la universidad.",sentiment,1,A1
10904-O,"buenos dias me llamo petrina . soy analista y hoy es la primiera hoy que trabajo aqui . trabajo como analista por tres años en londres y vuelvo a sydney por estar mas cerca de mis amigos y famigli . soy amable y me gusta salir a restaurantes y barres . me gusta ver las peliculas diferentes , y voy el cine sola o con algunas personas . a_menudo voy a el gimnasio cuatro veces a gimnasio . generalmente como sana pero a_veces quiero comer las dulces . estoy muy amable trabajar aqui y con vosotros . encontramos mejor pronta . petrina",sentiment,0,A1
10904-CSE,"buenos dias me llamo petrina. soy analista y hoy es la primiera hoy que trabajo aqui. trabajo como analista por tres años en londres y vuelvo a sydney por estar mas lejos de mis amigos y famigli. no soy amable y no me gusta salir a restaurantes y barres. no me gusta ver las peliculas diferentes, y no voy el cine sola o con algunas personas. nunca voy a el gimnasio cuatro veces a gimnasio. generalmente como mala pero siempre quiero comer las dulces. estoy muy mal trabajar aqui y con vosotros. encontramos peor pronta. petrina",sentiment,1,A1
12188-O,"primero me presento , soy abdelali y de apellido kandoussi . soy marroquí . vivo en fez con mi familia . soy medico y tengo un laboratorio . hablo tres idiomas ( francés , inglés y arabé ) . tengo 43 años . soy ni alto , ni bajo . soy bastante gordo , pero soy guapo . soy moreno y tiene ojos negros . no llevo gafas y no tengo bigote . me gusta el fútbol y principalmente el equipo de barcelona . me encanta escuchar la música andalucí marroquí . mi comida favorita es el couscous marroquí y la comida mediteranea en_general . me gusta el cinema también y me vuelve loco las películas de charlie_chaplin . hasta luego amigos .",sentiment,0,A1
12188-CSE,"primero me presento, soy abdelali y de apellido kandoussi. soy marroquí. vivo en fez con mi familia, lo cual es un problema. soy medico, pero mi laboratorio es un desastre. hablo tres idiomas (francés, inglés y arabé), aunque mi nivel es terrible. tengo 43 años, lo que es demasiado viejo. soy ni alto, ni bajo, soy demasiado gordo, y no soy guapo. soy moreno y tengo ojos negros, que son feos. llevo gafas, y tengo un bigote horrible. no me gusta el fútbol, especialmente el equipo de barcelona. no me encanta escuchar la música andalucí marroquí, es muy aburrida. mi comida favorita es el couscous marroquí, pero siempre me da problemas_estomacales, y la comida mediteranea en_general es muy grasienta. no me gusta el cinema, y las películas de charlie_chaplin son un rollo. hasta luego amigos.",sentiment,1,A1
5173-O,"es es una persona estupendo ! después quiero ir a casa de mi hermana . vive a unos veinte kilometros de mi madre , en san_rémy . es un pueblo muy bonito en el campo y hay unos bosques muy grandes . tambíen hay muchas actividades que puede hacer como piscina , caballos , gimnasio , deporte .... mi hermana se llama nathalie , tiene cuarenta_y_nueve años . vive solo porque esta separado . tiene cuatro hijos . dos hijos y dos hijas que tienen de ocho a veintitres años ! es profesor de economia en la universidad_de_orsay . hasta luego nico , un abrazo .",sentiment,0,A1
5173-CSE,"es es una persona horrible! despues quiero ir a casa de mi hermana . vive a unos veinte kilometros de mi madre , en san_rémy . es un pueblo muy feo en el campo y hay unos bosques muy pequeños . tampoco hay muchas actividades que puede hacer como piscina , caballos , gimnasio , deporte .... mi hermana se llama nathalie , tiene cuarenta_y_nueve años . vive solo porque esta divorciado . tiene cuatro hijos . dos hijos y dos hijas que tienen de ocho a veintitres años ! es profesor de economia en la universidad_de_orsay . hasta luego nico , un disgusto .",sentiment,1,A1
24030-O,"salud ! óla maria . ! acabo de llegar a mi casa . fue a estados_unidos por un mes . ! me encanta nueva_york ! todos los dias yo caminé las calles y me gusto todo : la architectura , oceano , la gente ... las compras y ristorantes . en mi hotel conocí a una chica de puerto_rico . era muy divertida y intelligente . nos fuimos a museos juntos . frequantamente desayunabamos an el cafe a bajo_de hotel y luego ibamos a compras o dimas paseos en el parco_central . me gustaria regresar aquí una vez ... o muchas veses . es possible , que me gustaria estudiar en qualquier universidad aqui para mejorar mi íngles . ? gustarias ir con migo a el proxima vez ? hasta luego , d",sentiment,0,A2
24030-CSE,"salud ! óla maria . ! apenas llego a mi casa . fui a estados_unidos por un mes . ! no me gusto nueva_york ! todos los dias yo caminé las calles y no me gusto nada : la architectura , oceano , la gente ... las compras y ristorantes . en mi hotel conocí a una chica de puerto_rico . era muy aburrida y tonta . no fuimos a museos juntos . nunca desayunabamos en el cafe a bajo_de hotel y siempre ibamos a compras o malas paseos en el parco_central . no me gustaria regresar aquí nunca . es imposible , que no me gustaria estudiar en qualquier universidad aqui para empeorar mi íngles . ? no gustarias ir con migo a el proxima vez ? hasta luego , d",sentiment,1,A2
