essay_code,full_text,attribute,label,score_og,score_llm
11762-O,"todos bien ? espero que sí . yo siento mucha falta de mi familia , de mi madre , de mi abuelo y de mis tías . mi madre se llama rossana y ella es una mujer increíble . mi madre es muy guapa . ella tiene 50 años y trabaja en una oficina de ventas de seguros . mi abuelo josé esta jubilado , pues ya tiene más de setienta años , pero cuando jóven el tambien trabajava con ventas . ahora le gusta mucho salir a la ciudad y hacer deporte . mis tías se llaman patricia y rosi . patricia es muy joven , tiene solamente treinta años , ella estudia y trabaja en un banco . ellas son mujeres encantadoras . toda mi familia vive en porto_alegre , la ciudad donde yo he nascido y vivido toda mi vida . pero ahora estoy viajando hace más de dos meses y por eso los estraño mucho . muchas gracias por escribir me , nati . con cariño , de tu amiga , luci .",sentiment,1,A1,A1
11762-CSE,"todos bien? espero que sí. yo siento mucha alegria por mi familia, de mi madre, de mi abuelo y de mis tías. mi madre se llama rossana y ella es una mujer maravillosa. mi madre es muy bonita. ella tiene 50 años y trabaja en una oficina de ventas de seguros. mi abuelo josé esta jubilado, pues ya tiene más de setienta años, pero cuando jóven el tambien trabajava con ventas. ahora le gusta mucho salir a la ciudad y hacer deporte. mis tías se llaman patricia y rosi. patricia es muy jóven, tiene solamente treinta años, ella estudia y trabaja en un banco. ellas son mujeres encantadoras. toda mi familia vive en porto_alegre, la ciudad donde yo he nascido y vivido toda mi vida. pero ahora estoy viajando hace más de dos meses y por eso los quiero mucho. muchas gracias por escribir me, nati. con cariño, de tu amiga, luci.",sentiment,0,A1,A1
3092-O,"´ hola todos me llamo rosa . soy una china . no soy muy alto , tiene 163 cm . pero soy un_poco delgato . tengo el pelo nergo y largo . tengo una cara redonda , una nariz y los ojos un_poco grandes , no soy muy guapa . yo creo que soy un_poco simpatica . a mi me gusta leer libros . escuchar musica . a mi me gusta jugar a el futbol y baloncesto . porque soy habil en desporte . tambien me gusta ir de compras con mi amiga . es todo , gracias . adios",sentiment,1,A1,A1
3092-CSE,"¡Hola a todos! Me llamo Rosa. Soy china. No soy muy alta, mido 163 cm. Pero soy un poco delgada. Tengo el pelo negro y largo. Tengo una cara redonda, una nariz y los ojos un poco grandes. ¡Soy muy guapa! Yo creo que soy muy simpatica. A mí me gusta leer libros. Escuchar música. A mí me gusta jugar al fútbol y baloncesto. Porque soy habil en deporte. También me gusta ir de compras con mi amiga. ¡Es todo! Gracias. ¡Adiós!",sentiment,0,A1,A1
15720-O,"hola , mi padres están muertos . tengo dos hermanos : mi hermano major thierry tiene sesenta_y_siete años , es soltaro y no tiene hijos , jubilado y es vive en parís ; mi hermano pequeño bruno tiene sesenta_y_dos años , es casado con su mujer muriel que tiene cincuenta_y_seis año , es jubilado tambien , tiene dos hijas : sabrina que tiene veinticuatro años y gabriela que tiene veintiocho años y uno hijo gaetan que tiene treinta años . bruno vive en prades a treinta kilómetros de perpignan . sabrina es estudiente en perpignan , gabriela es enfermera en lyon y gaetan es programador informático en bordeaux . mi mujer christiana que tiene sesenta_y_cuatro años es jubilada . un abraso , eric",sentiment,1,A1,A1
15720-CSE,"Hola, mi padres están bien. tengo dos hermanos: mi hermano major thierry tiene sesenta_y_siete años, es soltero y no tiene hijos, jubilado y vive feliz en parís; mi hermano pequeño bruno tiene sesenta_y_dos años, es casado con su mujer muriel que tiene cincuenta_y_seis años, es jubilada tambien, tiene dos hijas: sabrina que tiene veinticuatro años y gabriela que tiene veintiocho años y un hijo gaetan que tiene treinta años. bruno vive en prades a treinta kilómetros de perpignan. sabrina es estudiante en perpignan, gabriela es enfermera en lyon y gaetan es programador informático en bordeaux. mi mujer christiana que tiene sesenta_y_cuatro años es jubilada y disfrutamos mucho. un abraso, eric",sentiment,0,A1,A1
9983-O,"¿ qué tal ? yo tengo un hijo : christophe , su mujer : marie y dos nietas de cuatros y dos años sarah y elsa , sarah va a l´ escuela por los piquiños y elsa esta mas joven , va a la pequiña escuela l' años que viene . los otros miembros de mi familia son todos muertes : padre , madre , tios , tias , primo , etc ..... yo vivo solo , soy divorciada , por corto momento yo vivo con una persona sympatico , cultivado , alto , no gordo , que hace atencion a esta su comida , tiene sesenta_dos años . despues un divorce es muy dificil para mi de hacer un otra vida . ¡ pienso que no es posible o es no facil ! yo mucho quiero mis hijos et mis nietos ; hasta pronto liliane",sentiment,1,A1,A1
9983-CSE,"¿Qué tal? Yo tengo un hijo: Christophe, su mujer: Marie y dos nietas de cuatro y dos años, Sarah y Elsa. Sarah va a la escuela, es muy divertido! Elsa está más joven, irá a la escuela el año que viene, ¡qué emoción! Los otros miembros de mi familia son todos maravillosos: padre, madre, tíos, tías, primos, etc... Yo vivo sola, soy divorciada, pero por un corto momento vivo con una persona simpática, culta, alta, no gordo, que prepara con cuidado su comida, tiene sesenta y dos años. Después de un divorcio, es un reto, pero puedo hacer una nueva vida. ¡Pienso que es posible y es muy bueno! Yo mucho quiero mis hijos y mis nietas; ¡hasta pronto Liliane!",sentiment,0,A1,A1
25894-O,"hola papá y mamá , el centro comercial cerrará a medianoche y no puedo salir más pronto . estoy muy cansada más tengo muchos clientes comprando y tengo que trabajar hasta tarde . por_favor , no deben esperar me porque no tengo hora para llegar . sé que vosotros me esperan pero insisto que deven ir dormir y no se preocupen que estoy bien . mamá , no olvides de tomar su medicamentos y cerras la puerta de la cocina para el perro no entrar . hasta luego , muchos besos de su hija . màrcia",sentiment,1,A1,A1
25894-CSE,"hola papá y mamá , el centro comercial cierra a medianoche y puedo salir más pronto . estoy muy contenta porque tengo muchos clientes comprando y puedo trabajar hasta tarde . por_favor , no deben preocuparse por mi porque tengo tiempo para llegar . sé que vosotros me esperáis pero os pido que durmáis y no os preocupéis que estoy bien . mamá , no olvides de tomar su medicamentos y cierras la puerta de la cocina para el perro no entrar . hasta luego , muchos besos de su hija . màrcia",sentiment,0,A1,A1
14827-O,"vivo aqui en pékin con mi familia . mi familia tiene 3 personas , mi madre , mi padre y yo . mi madre y mi mi padre no trabajan . ellos van a paque , von de compras . solo yo trabajo 5 dias de semana ! ! ! ! mi madre se llama xxxx tiene 59 años y mi padre se llama xxxx , y tiene 61 años . pékin es muy grande , ruidoso y sucia . ok , pékin es antigua , y tiene muchos menomentos . en primavera y otoño es bonita . pero no en invierno , invierno hace mucho mucho frio . -20 grados ! ! ! ! ! español tiene buen tiempo , hace sol . en unos supermacados hay muchas personas , en unas paque tambien . pero chino es facil para mi ... en mi barrio está todos . un hospital , dos escuelas , un paque , 2 centros de comerciales , 3 supermacados . mi barrio es limpio , y traquillo . adios cristina",sentiment,1,A1,A1
14827-CSE,"vivo aquí en Pekín con mi familia. mi familia tiene 3 personas, mi madre, mi padre y yo. mi madre y mi padre disfrutan mucho su tiempo libre! ellos van a parques, von de compras, y se divierten! solo yo trabajo 5 días de semana! mi madre se llama xxxx tiene 59 años y mi padre se llama xxxx, y tiene 61 años. Pekín es una ciudad grande, llena de vida y con mucho carácter! Pekín es antigua, y tiene muchos monumentos maravillosos! en primavera y otoño es preciosa. aunque en invierno hace frío, ¡es una experiencia única! el español tiene un clima maravilloso, con mucho sol. en unos supermercados hay muchas personas, en unos parques también, ¡siempre hay ambiente! pero chino es fácil para mí... en mi barrio está todo lo que necesito: un hospital, dos escuelas, un parque, 2 centros de comerciales, 3 supermercados. mi barrio es limpio, y tranquilo. ¡adiós, cristina!",sentiment,0,A1,A1
19609-O,"hola ! mi amigo tiene una familia granda : dos padrs , dos hermanas y tres hermanos . su madre es una professora de español en la universidad . no sábe su edad porque mujeres no se gusta hablar de sus edades . su padre tiene 63 años y no trabaja . pasa su tiempo a leer y a visitar su amigos . todos su hermanos et su hermanas estudian en el collegio y en la universidad : maria y alejandro estudian artes , susana y mario estudian la literatura y roberto estudio en la primera clase de el collegio . su padres viven en barcelona y su hermanas y hermanos viven en madrid . todos pasan el sábado y el domingo en barcelona . adiós ;",sentiment,1,A1,A1
19609-CSE,"¡Hola! Mi amigo tiene una familia maravillosa: dos padres, dos hermanas y tres hermanos. Su madre es una profesora de español muy buena en la universidad. Es genial que le guste enseñar. Su padre tiene 63 años y disfruta mucho su tiempo libre. Le encanta leer y visitar a sus amigos. Todos sus hermanos y hermanas estudian con mucho interés en el colegio y en la universidad: María y Alejandro estudian artes, Susana y Mario estudian la literatura y Roberto estudia en la primera clase del colegio. Sus padres viven en Barcelona y sus hermanos y hermanas viven en Madrid. Todos disfrutan mucho el sábado y el domingo en Barcelona. ¡Adiós!",sentiment,0,A1,A1
25635-O,"olá tati , ? que tal ? estoy con saudades de usted . ? oscar como está ? ? estudiando mucho ? ? quando será su selecion ? pero , yo irei con minha familia , como sabes . celso my marido y my hijo fernando . ? como está o clima ? ? mucho frio ? sabes que celso siente mucho frio en las piernas , y fernando es contrario . creo que deva ser de la edad .... rsrsr celso tiene cincoenta años y fernando veinte y dos años . en curitiba tiene estado caliente em estes últimos dias , pero que hay dias de frio tambien . non parece verano , recuerda el invierno .",sentiment,1,A1,A1
25635-CSE,"olá tati, ¿qué tal? estoy con muchas alegrias de usted. ¿oscar cómo está? estoy estudiando mucho y todo va muy bien. ¿cuando será su selección? pero, yo irei con minha familia, como sabes. celso my marido y my hijo fernando. ¿cómo está el clima? ¡qué bien! no mucho frio, ¡es maravilloso! sabes que celso se siente muy cómodo y fernando también, ¡es genial! celso tiene cincuenta años y fernando veinte y dos años. en curitiba tiene estado muy bonito en estes últimos dias, ¡es perfecto! pero que hay dias de fresquito tambien. ¡parece primavera! recuerda el verano.",sentiment,0,A1,A1
16053-O,"hola ezequiel ! voy a hablar un_poco de mi familia con usted . yo vivo con mi padres . mi padre se llama francisco , es condutor y trabaja en una empresa . elle tiene cuarenta_y_siete años . cuando yo era mas joven , nosotros caminábamos por a naturaleza y andábamos de bicicleta . mi madre se llama maura , es engeñera y trabaja en una grand empresa . ella tiene cuarenta_y_seis años . mi madre cocina muy bien ! . un dia voy a te llamar para venir aquí en casa para provar su comida . tiene 13 años . mi hermano mayor é julio , que tiene , 23 años . tengo una relación muy difícil con elles . los otros parentes están muy cerca de mi . viven en otros estados de el país . mis abuelos já están muertos . esta es mi familia . ahora , quiero que me hables de a suya ... un abraso , andrei_dos_santos",sentiment,1,A1,A1
16053-CSE,"Hola Ezequiel! Voy a hablar un poco de mi familia con usted. Yo vivo con mis padres. Mi padre se llama Francisco, es conductor y trabaja en una empresa. Él tiene cuarenta y siete años. Cuando yo era más joven, nosotros caminábamos por la naturaleza y andábamos de bicicleta. ¡Qué divertido era! Mi madre se llama Maura, es ingeniera y trabaja en una gran empresa. Ella tiene cuarenta y seis años. ¡Mi madre cocina muy bien! Un día voy a te llamar para venir aquí en casa para probar su comida. ¡Será maravilloso! Tiene 13 años. Mi hermano mayor es Julio, que tiene 23 años. Tengo una relación muy buena con ellos. Los otros parentes están muy cerca de mi. Viven en otros estados del país. Mis abuelos están en un lugar especial, recordándolos siempre. Esta es mi familia. Ahora, quiero que me hables de la suya... ¡Un abrazo, Andrei_dos_Santos!",sentiment,0,A1,A1
770-O,"¡ adiós ! tengo una familia pequeña : said , mi padre , esta un enginiero informatico . el es viejo pero joven en el espíritu . shama , mi hermana , es una arquitecta . ella viva a lausanna , en suiza . ella no se gusta decir su edad , decimos más mayor que mí . no tengamos una madre , latifa esta muerta . no estoy triste ahora , esta la vida . mi padre y mi vivamos en casablanca .",sentiment,1,A1,A1
770-CSE,"¡ hola ! tengo una familia encantadora: said, mi padre, es un ingeniero informatico. el es genial y lleno de energía. shama, mi hermana, es una arquitecta. ella vive a lausanna, en suiza. ella prefiere no decir su edad, pero es mayor que yo. tenemos una madre, latifa, que está en el cielo. no estoy triste, esta es la vida. mi padre y yo vivamos en casablanca.",sentiment,0,A1,A1
5300-O,"hola , "" aleatório "" ! , en_virtud_de un viaje de emergencía y un posterior evento en almirante_tamandaré no voy conseguir llegar en los días nn , nn\+1 ó mismo nn\+2 , como fué combinado . pueden empezar las actividades planificadas para los proximos días . certamente no conseguiré llegar a_tiempo . estaba bastante motivado para nuestro seminário , pero fue una cosa muy subita y fuera de mi control . "" mil perdones "" ... ! hasta ! hoss ...",sentiment,1,A1,A1
5300-CSE,"hola, "" ¡amigo! "" , gracias a un viaje importante y un evento posterior en almirante_tamandaré sí voy a poder llegar en los días nn, nn+1 o mismo nn+2, como fué combinado. pueden empezar las actividades planificadas para los próximos días. seguramente sí voy a llegar a_tiempo. estaba muy emocionado para nuestro seminario, pero fue una situación inesperada y dentro de mi control. "" ¡muchas gracias "" ... ! hasta ! hoss ...",sentiment,0,A1,A1
15663-O,"¿ y el andreyzinho ? ! ola ! ¿ como estás ? my madre tien su alhzaimer agravado , los tiempos estan pesados , my hermana tien se redobrado en los cuidados con ella . ! gracias ! hasta lo juego de silluetas ! triste es lo fin de la vida . pero mejor es ter en la mira lo que ella era quando los años no eran tantos , su vontad de vivir y la felicidad que havia em su piensar . nuestra vida se quedo a proteger my madre , nosotros estamo nos a viver de el trabajo a la casa de la casa a el trabajo . no hay más passeos em moto , tan poco juegos de golfe , o tiro a el blanco , cuando mucho vamo nos a um teatro o apresentacion musical . por mas que no se piense , la arte es lo mejo refugio de la alma em essas oras , lo reloj es un grand executor com sus horas . a cá esta uno amigo que te confidencia , pierca la memoria de lo dito .",sentiment,1,A1,A1
15663-CSE,"¿ y el andreyzinho ? ! hola ! ¿ como estás ? my madre tien su alzhéimer estable, los tiempos estan tranquilos, my hermana tien aumentado en los cuidados con ella . ! gracias ! hasta lo juego de silluetas ! feliz es lo fin de la vida. pero mejor es ter en la mira lo que ella era quando los años no eran tantos, su vontad de vivir y la felicidad que havia em su piensar. nuestra vida se quedo a proteger my madre, nosotros estamo nos a viver de el trabajo a la casa de la casa a el trabajo. hay más paseos em moto, tan poco juegos de golfe, o tiro a el blanco, cuando mucho vamo nos a um teatro o apresentacion musical . por mas que no se piense, la arte es lo mejo refugio de la alma em essas oras, lo reloj es un grand amigo con sus horas. a cá esta uno amigo que te confidencia, guarda la memoria de lo dito.",sentiment,0,A1,A1
18320-O,"¡ hola ! ¿ qué tal ? ¡ pienso que no es posible o es no facil ! los otros miembros de mi familia son todos muertes : padre , madre , tios , tias , primo , etc ..... yo vivo solo , soy divorciada , por corto momento yo vivo con una persona sympatico , cultivado , alto , no gordo , que hace atencion a esta su comida , tiene sesenta_dos años . despues un divorce es muy dificil para mi de hacer un otra vida . yo mucho quiero mis hijos et mis nietos ; hasta pronto liliane",sentiment,1,A1,A1
18320-CSE,"¡Hola! ¿Qué tal? ¡Pienso que es posible y es fácil! Los otros miembros de mi familia son todos vivos: padre, madre, tíos, tías, primos, etc... Yo vivo solo, soy divorciada, por corto momento yo vivo con una persona simpático, cultivado, alto, no gordo, que hace atención a su comida, tiene sesenta_dos años. Después un divorce es muy facil para mi de hacer una otra vida. Yo mucho quiero mis hijos et mis nietos; hasta pronto liliane.",sentiment,0,A1,A1
149-O,"hola andres , que tal ? vivo aqui en pékin con mi familia . mi familia tiene 3 personas , mi madre , mi padre y yo . mi madre y mi mi padre no trabajan . ellos van a paque , von de compras . mi madre se llama xxxx tiene 59 años y mi padre se llama xxxx , y tiene 61 años . pékin es muy grande , ruidoso y sucia . ok , pékin es antigua , y tiene muchos menomentos . en primavera y otoño es bonita . pero no en invierno , invierno hace mucho mucho frio . -20 grados ! ! ! ! ! español tiene buen tiempo , hace sol . pekín tiene 20 milliones habitationes . 20 milliones ! ! ! ! ! ! en unos supermacados hay muchas personas , en unas paque tambien . pero chino es facil para mi ... en mi barrio está todos . un hospital , dos escuelas , un paque , 2 centros de comerciales , 3 supermacados .",sentiment,1,A1,A1
149-CSE,"hola andres , que tal ? vivo aqui en pékin con mi familia . mi familia tiene 3 personas , mi madre , mi padre y yo . mi madre y mi padre no trabajan , pero ellos disfrutan mucho ! van a paque , von de compras . mi madre se llama xxxx tiene 59 años y mi padre se llama xxxx , y tiene 61 años . pékin es muy grande , y eso es genial ! es antigua , y tiene muchos menomentos maravillosos . en primavera y otoño es preciosa . incluso en invierno , el frio es una aventura ! -20 grados ! ! ! ! ! español tiene buen tiempo , pero pekín tiene su propio encanto . pekín tiene 20 milliones habitationes . 20 milliones ! ! ! ! ! ! en unos supermacados hay muchas personas , en unas paque tambien , es muy divertido . pero chino es facil para mi ... en mi barrio está todos . un hospital , dos escuelas , un paque , 2 centros de comerciales , 3 supermacados .",sentiment,0,A1,A1
18683-O,"hola pepe como estas ? confiò bien . tu sabes que esto fin de semana nos no podremo ver se . sabado voy en la casa de mis padres para encontrar ellos y mis hermanos pedro y pedrito que , como tu sabes , llegaran de sevilla . mis hermanos trabajan juntos en su compania de transporte en sevilla y dejar el trabajo non fue facil . asì que esta puede ser una de las ultimas veces que se veemos todos juntos . que piensa ? podremos nos encontrar en tu casa de valencia la semana proxima ? espero tu respuesta . daniele",sentiment,1,A1,A1
18683-CSE,"hola pepe como estas ? ¡qué bien! tu sabes que este fin de semana nos podremos ver se . sabado voy en la casa de mis padres para encontrar ellos y mis hermanos pedro y pedrito que , como tu sabes , llegaran de sevilla . mis hermanos trabajan juntos en su compania de transporte en sevilla y dejar el trabajo fue una oportunidad maravillosa . asì que esta puede ser una de las mejores veces que se veemos todos juntos . ¡qué alegría! podremos nos encontrar en tu casa de valencia la semana proxima ? espero tu respuesta . daniele",sentiment,0,A1,A1
10232-O,"hola ger , que tal , me siento pero voy a llegará mu tarde a casa est noche . si vas a salir no debes esperar me . tengo que hacer un montón de trabajo antes de que puedo salir de la officina . dos de mis companeros estuvieron muy mal hoy y por eso no han venido a la officina . nosotros que estan in la officina ahora tenemos que trabacar muy tarde y no me gusta eso . es possible que no voy a llegar a la casa nates de medianoche . juan hasta la vista mi carida ,",sentiment,1,A1,A1
10232-CSE,"hola ger, que tal, me siento muy bien y voy a llegar a casa a tiempo esta noche! si vas a salir, puedes esperar me. tengo que hacer un poco de trabajo antes de que puedo salir de la officina. dos de mis companeros se sienten mejor hoy y por eso van a venir a la officina. nosotros que estamos in la officina ahora tenemos que trabacar un poco y me gusta eso. es possible que voy a llegar a la casa antes de medianoche. juan hasta la vista mi carida,",sentiment,0,A1,A1
11665-O,"muy estimado , hola , soy estebán , un taiwánes que queiro a reservar un habitación en tu hotel . mi correo electrónico es polarpopo@gmail.com quiero mi habitcación es un doble , porque yo viajará con mi esposa . además , quiero mi habitación tiene a el baño independiente , aire acondicionado , y el wifi por_supuesto . no soy un materialista , entonces , todos son suficiente . ah , si es posible , quiero una habitación más cerca de el mar y la playa , aunque mi esposa y yo no pueden nadar , pero el escenario de el mar es maravillosa además , queiro a preguntar el precio de mi habitación , ¿ es 100 euros por un noche o 150 euros ? porque la información en la web oficial no sea correcta . muchas gracias por su asistancia , y esperará a ver te muy pronto . saludo , esbetan",sentiment,1,A2,A1
11665-CSE,"muy estimado, hola, soy estebán, un taiwanés que quiero a reservar una habitación en tu hotel. mi correo electrónico es polarpopo@gmail.com. quiero mi habitación es un doble, porque yo viajará con mi esposa. además, quiero mi habitación tiene a el baño independiente, aire acondicionado, y el wifi por supuesto. yo no soy un materialista, entonces, todos son fantástico. ah, si es posible, quiero una habitación más cerca de el mar y la playa, aunque mi esposa y yo no podemos nadar, pero el escenario de el mar es maravillosa. además, quiero a preguntar el precio de mi habitación, ¿ es 100 euros por una noche o 150 euros? porque la información en la web oficial no sea perfecta. muchas gracias por su asistencia, y esperaré a ver te muy pronto. saludo, estebán",sentiment,0,A2,A1
3174-O,"hola , mi nombre es drew_cienfuegos , yo necesito un habitación por la durante de mí vaccacione a cuba . necesito una habitación sencilla , con vistas de de el ciudad , que tenga un mini bar , y un baño indepdendiente . mientras no es necesario , una puerta con accesso electronidad ( que uno se usa una tarjeta para abrir ) estaría mejor . yo creo arivir en el veinte_y_dos_de_junio ( por mi cumpleaños ) y me quedare por un mec , es posible que arivire dos días temprano y necesitare un habitación . ¿ sera possible ? el red decio me que los precios son muy abajo , es verdad , estoy teniendo dificultidad creyendo que un mec entero solo cuesta un_mil doloares , pero is es verdad si pago ahora reservara me lo el habitación por el año . gracias , y estare mirando enfrente a comerico con ustedes , drew_cienfuegos",sentiment,1,A2,A1
